year,name,team,avg,game,pa,ab,run,hit,b2,b3,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,xbh,go,ao,goao,gw,bbk,isop,xr,gpa,posi,era,w,l,wpct,ip,ph,phr,pbb,phbp,pso,r,er,whip,qs,tbf,np,pavg,pb2,pb3,id,odds,rank
2018,김혜성,넥센,0.27,136,473.0,430.0,79.0,116.0,15.0,6.0,5.0,158.0,45.0,3.0,2.0,33.0,1.0,5.0,119.0,6.0,0.36700000000000005,0.32799999999999996,0.695,28.0,0.33299999999999996,26.0,108.0,89.0,1.21,2.0,0.28,3.86,0.098,55.2,1,,,,,,,,,,,,,,,,,,,,t1802,0.521,4
2018,김혜성,넥센,0.27,136,473.0,430.0,79.0,116.0,15.0,6.0,5.0,158.0,45.0,3.0,2.0,33.0,1.0,5.0,119.0,6.0,0.36700000000000005,0.32799999999999996,0.695,28.0,0.33299999999999996,26.0,108.0,89.0,1.21,2.0,0.28,3.86,0.098,55.2,1,,,,,,,,,,,,,,,,,,,,t1802,0.521,4
2018,브리검,넥센,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.84,11.0,7.0,0.611,1.0,188.0,19.0,50.0,,175.0,89.0,85.0,1.2,19.0,829.0,3089.0,0.249,28.0,3.0,t1802,0.521,4
2018,한현희,넥센,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.79,11.0,7.0,0.611,1.0,208.0,22.0,49.0,,105.0,98.0,90.0,1.52,12.0,756.0,2790.0,0.307,42.0,3.0,t1802,0.521,4
2018,한동민,SK,0.284,136,562.0,486.0,97.0,138.0,31.0,0.0,41.0,292.0,115.0,0.0,8.0,52.0,3.0,16.0,124.0,10.0,0.601,0.36700000000000005,0.968,40.0,0.28600000000000003,72.0,94.0,138.0,0.68,14.0,0.42,4.21,0.317,104.2,1,,,,,,,,,,,,,,,,,,,,t1809,0.545,1
2018,한동민,SK,0.284,136,562.0,486.0,97.0,138.0,31.0,0.0,41.0,292.0,115.0,0.0,8.0,52.0,3.0,16.0,124.0,10.0,0.601,0.36700000000000005,0.968,40.0,0.28600000000000003,72.0,94.0,138.0,0.68,14.0,0.42,4.21,0.317,104.2,1,,,,,,,,,,,,,,,,,,,,t1809,0.545,1
2018,김성현,SK,0.27699999999999997,135,462.0,415.0,51.0,115.0,19.0,1.0,4.0,148.0,55.0,6.0,3.0,29.0,0.0,9.0,42.0,19.0,0.35700000000000004,0.336,0.693,30.0,0.33299999999999996,24.0,123.0,138.0,0.89,8.0,0.69,3.48,0.08,46.3,1,,,,,,,,,,,,,,,,,,,,t1809,0.545,1
2018,김성현,SK,0.27699999999999997,135,462.0,415.0,51.0,115.0,19.0,1.0,4.0,148.0,55.0,6.0,3.0,29.0,0.0,9.0,42.0,19.0,0.35700000000000004,0.336,0.693,30.0,0.33299999999999996,24.0,123.0,138.0,0.89,8.0,0.69,3.48,0.08,46.3,1,,,,,,,,,,,,,,,,,,,,t1809,0.545,1
2018,켈리,SK,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.09,12.0,7.0,0.632,1.0,152.0,18.0,47.0,,161.0,78.0,72.0,1.26,13.0,674.0,2497.0,0.25,28.0,3.0,t1809,0.545,1
2018,박종훈,SK,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.18,14.0,8.0,0.636,1.0,158.0,16.0,54.0,,133.0,81.0,74.0,1.33,10.0,702.0,2701.0,0.254,31.0,3.0,t1809,0.545,1
2018,문승원,SK,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.6,8.0,9.0,0.47100000000000003,1.0,180.0,24.0,37.0,,122.0,86.0,77.0,1.44,9.0,656.0,2509.0,0.29600000000000004,33.0,2.0,t1809,0.545,1
2018,산체스,SK,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.89,8.0,8.0,0.5,1.0,161.0,26.0,39.0,,124.0,90.0,79.0,1.38,14.0,632.0,2467.0,0.27699999999999997,21.0,3.0,t1809,0.545,1
2018,노진혁,NC,0.28300000000000003,125,458.0,420.0,52.0,119.0,21.0,4.0,11.0,181.0,42.0,1.0,2.0,33.0,0.0,2.0,92.0,8.0,0.431,0.337,0.768,35.0,0.272,36.0,108.0,103.0,1.05,4.0,0.36,3.8,0.14800000000000002,58.3,1,,,,,,,,,,,,,,,,,,,,t1801,0.406,10
2018,노진혁,NC,0.28300000000000003,125,458.0,420.0,52.0,119.0,21.0,4.0,11.0,181.0,42.0,1.0,2.0,33.0,0.0,2.0,92.0,8.0,0.431,0.337,0.768,35.0,0.272,36.0,108.0,103.0,1.05,4.0,0.36,3.8,0.14800000000000002,58.3,1,,,,,,,,,,,,,,,,,,,,t1801,0.406,10
2018,스크럭스,NC,0.257,142,571.0,501.0,75.0,129.0,35.0,0.0,26.0,242.0,97.0,0.0,3.0,55.0,2.0,12.0,144.0,14.0,0.483,0.34299999999999997,0.826,29.0,0.303,61.0,102.0,129.0,0.79,5.0,0.38,3.89,0.226,80.4,1,,,,,,,,,,,,,,,,,,,,t1801,0.406,10
2018,스크럭스,NC,0.257,142,571.0,501.0,75.0,129.0,35.0,0.0,26.0,242.0,97.0,0.0,3.0,55.0,2.0,12.0,144.0,14.0,0.483,0.34299999999999997,0.826,29.0,0.303,61.0,102.0,129.0,0.79,5.0,0.38,3.89,0.226,80.4,1,,,,,,,,,,,,,,,,,,,,t1801,0.406,10
2018,이재학,NC,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.79,5.0,13.0,0.278,1.0,157.0,13.0,49.0,,116.0,87.0,81.0,1.35,10.0,658.0,2740.0,0.266,27.0,2.0,t1801,0.406,10
2018,베렛,NC,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.28,6.0,10.0,0.375,1.0,178.0,24.0,59.0,,144.0,94.0,91.0,1.53,11.0,698.0,2682.0,0.289,31.0,2.0,t1801,0.406,10
2018,오재일,두산,0.27899999999999997,123,477.0,401.0,69.0,112.0,19.0,2.0,27.0,216.0,80.0,0.0,10.0,60.0,2.0,6.0,121.0,3.0,0.539,0.373,0.912,29.0,0.215,48.0,57.0,121.0,0.47,6.0,0.5,3.98,0.259,84.4,1,,,,,,,,,,,,,,,,,,,,t1803,0.6459999999999999,2
2018,오재일,두산,0.27899999999999997,123,477.0,401.0,69.0,112.0,19.0,2.0,27.0,216.0,80.0,0.0,10.0,60.0,2.0,6.0,121.0,3.0,0.539,0.373,0.912,29.0,0.215,48.0,57.0,121.0,0.47,6.0,0.5,3.98,0.259,84.4,1,,,,,,,,,,,,,,,,,,,,t1803,0.6459999999999999,2
2018,린드블럼,두산,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.88,15.0,4.0,0.789,1.0,142.0,16.0,38.0,,157.0,56.0,54.0,1.07,21.0,681.0,2605.0,0.226,33.0,2.0,t1803,0.6459999999999999,2
2018,이용찬,두산,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.63,15.0,3.0,0.833,1.0,151.0,14.0,36.0,,102.0,62.0,58.0,1.3,16.0,608.0,2237.0,0.27399999999999997,24.0,1.0,t1803,0.6459999999999999,2
2018,후랭코프,두산,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.74,18.0,3.0,0.857,1.0,118.0,12.0,55.0,,134.0,64.0,62.0,1.16,17.0,621.0,2624.0,0.22,17.0,1.0,t1803,0.6459999999999999,2
2019,황재균,KT,0.28300000000000003,124,507.0,448.0,78.0,127.0,16.0,3.0,20.0,209.0,67.0,0.0,5.0,52.0,2.0,2.0,71.0,10.0,0.467,0.35700000000000004,0.8240000000000001,32.0,0.262,39.0,106.0,149.0,0.71,9.0,0.73,3.78,0.183,73.9,1,,,,,,,,,,,,,,,,,,,,t1907,0.5,6
2019,황재균,KT,0.28300000000000003,124,507.0,448.0,78.0,127.0,16.0,3.0,20.0,209.0,67.0,0.0,5.0,52.0,2.0,2.0,71.0,10.0,0.467,0.35700000000000004,0.8240000000000001,32.0,0.262,39.0,106.0,149.0,0.71,9.0,0.73,3.78,0.183,73.9,1,,,,,,,,,,,,,,,,,,,,t1907,0.5,6
2019,김민혁,KT,0.281,127,521.0,466.0,68.0,131.0,10.0,1.0,0.0,143.0,32.0,5.0,5.0,32.0,0.0,13.0,61.0,8.0,0.307,0.341,0.648,36.0,0.257,11.0,163.0,116.0,1.41,6.0,0.52,3.6,0.026000000000000002,52.8,1,,,,,,,,,,,,,,,,,,,,t1907,0.5,6
2019,김민혁,KT,0.281,127,521.0,466.0,68.0,131.0,10.0,1.0,0.0,143.0,32.0,5.0,5.0,32.0,0.0,13.0,61.0,8.0,0.307,0.341,0.648,36.0,0.257,11.0,163.0,116.0,1.41,6.0,0.52,3.6,0.026000000000000002,52.8,1,,,,,,,,,,,,,,,,,,,,t1907,0.5,6
2019,박경수,KT,0.247,137,490.0,421.0,43.0,104.0,24.0,0.0,10.0,158.0,65.0,4.0,6.0,55.0,1.0,4.0,102.0,14.0,0.375,0.335,0.71,24.0,0.281,34.0,88.0,133.0,0.66,8.0,0.54,3.93,0.128,54.2,1,,,,,,,,,,,,,,,,,,,,t1907,0.5,6
2019,박경수,KT,0.247,137,490.0,421.0,43.0,104.0,24.0,0.0,10.0,158.0,65.0,4.0,6.0,55.0,1.0,4.0,102.0,14.0,0.375,0.335,0.71,24.0,0.281,34.0,88.0,133.0,0.66,8.0,0.54,3.93,0.128,54.2,1,,,,,,,,,,,,,,,,,,,,t1907,0.5,6
2019,쿠에바스,KT,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.62,13.0,10.0,0.565,1.0,153.0,18.0,63.0,,135.0,80.0,74.0,1.17,18.0,760.0,2896.0,0.22699999999999998,21.0,6.0,t1907,0.5,6
2019,알칸타라,KT,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.01,11.0,11.0,0.5,1.0,189.0,15.0,27.0,,100.0,80.0,77.0,1.25,18.0,724.0,2574.0,0.278,39.0,3.0,t1907,0.5,6
2019,김민,KT,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.96,6.0,12.0,0.33299999999999996,1.0,175.0,16.0,65.0,,91.0,88.0,83.0,1.59,10.0,674.0,2329.0,0.292,26.0,4.0,t1907,0.5,6
2019,김재환,두산,0.28300000000000003,136,574.0,495.0,76.0,140.0,20.0,5.0,15.0,215.0,91.0,0.0,11.0,63.0,5.0,5.0,113.0,7.0,0.434,0.36200000000000004,0.7959999999999999,34.0,0.3,40.0,111.0,142.0,0.78,11.0,0.56,3.57,0.152,82.7,1,,,,,,,,,,,,,,,,,,,,t1903,0.615,1
2019,김재환,두산,0.28300000000000003,136,574.0,495.0,76.0,140.0,20.0,5.0,15.0,215.0,91.0,0.0,11.0,63.0,5.0,5.0,113.0,7.0,0.434,0.36200000000000004,0.7959999999999999,34.0,0.3,40.0,111.0,142.0,0.78,11.0,0.56,3.57,0.152,82.7,1,,,,,,,,,,,,,,,,,,,,t1903,0.615,1
2019,박세혁,두산,0.27899999999999997,137,505.0,441.0,58.0,123.0,19.0,9.0,4.0,172.0,63.0,10.0,6.0,41.0,1.0,7.0,68.0,5.0,0.39,0.345,0.735,29.0,0.29100000000000004,32.0,135.0,121.0,1.12,7.0,0.6,3.78,0.111,62.9,1,,,,,,,,,,,,,,,,,,,,t1903,0.615,1
2019,박세혁,두산,0.27899999999999997,137,505.0,441.0,58.0,123.0,19.0,9.0,4.0,172.0,63.0,10.0,6.0,41.0,1.0,7.0,68.0,5.0,0.39,0.345,0.735,29.0,0.29100000000000004,32.0,135.0,121.0,1.12,7.0,0.6,3.78,0.111,62.9,1,,,,,,,,,,,,,,,,,,,,t1903,0.615,1
2019,김재호,두산,0.268,130,470.0,377.0,51.0,101.0,22.0,0.0,4.0,135.0,48.0,8.0,11.0,67.0,3.0,7.0,58.0,10.0,0.358,0.379,0.737,22.0,0.257,26.0,84.0,145.0,0.58,7.0,1.16,3.86,0.09,59.0,1,,,,,,,,,,,,,,,,,,,,t1903,0.615,1
2019,김재호,두산,0.268,130,470.0,377.0,51.0,101.0,22.0,0.0,4.0,135.0,48.0,8.0,11.0,67.0,3.0,7.0,58.0,10.0,0.358,0.379,0.737,22.0,0.257,26.0,84.0,145.0,0.58,7.0,1.16,3.86,0.09,59.0,1,,,,,,,,,,,,,,,,,,,,t1903,0.615,1
2019,정수빈,두산,0.265,123,513.0,441.0,75.0,117.0,19.0,5.0,0.0,146.0,41.0,4.0,5.0,57.0,0.0,6.0,60.0,6.0,0.331,0.354,0.685,30.0,0.245,24.0,145.0,124.0,1.17,5.0,0.95,3.98,0.066,59.1,1,,,,,,,,,,,,,,,,,,,,t1903,0.615,1
2019,정수빈,두산,0.265,123,513.0,441.0,75.0,117.0,19.0,5.0,0.0,146.0,41.0,4.0,5.0,57.0,0.0,6.0,60.0,6.0,0.331,0.354,0.685,30.0,0.245,24.0,145.0,124.0,1.17,5.0,0.95,3.98,0.066,59.1,1,,,,,,,,,,,,,,,,,,,,t1903,0.615,1
2019,린드블럼,두산,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.5,20.0,3.0,0.87,1.0,165.0,13.0,29.0,,189.0,57.0,54.0,1.0,22.0,773.0,2982.0,0.226,22.0,3.0,t1903,0.615,1
2019,유희관,두산,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.25,11.0,8.0,0.579,1.0,171.0,8.0,42.0,,64.0,67.0,60.0,1.28,17.0,692.0,2584.0,0.27,37.0,2.0,t1903,0.615,1
2019,이영하,두산,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.64,17.0,4.0,0.81,1.0,148.0,5.0,61.0,,90.0,70.0,66.0,1.28,17.0,692.0,2646.0,0.242,28.0,5.0,t1903,0.615,1
2019,이용찬,두산,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.07,7.0,10.0,0.41200000000000003,1.0,168.0,15.0,45.0,,102.0,75.0,67.0,1.44,14.0,651.0,2350.0,0.285,28.0,2.0,t1903,0.615,1
2019,박병호,키움,0.28,122,532.0,432.0,92.0,121.0,22.0,0.0,33.0,242.0,98.0,0.0,9.0,78.0,5.0,13.0,117.0,7.0,0.56,0.39799999999999996,0.958,31.0,0.29100000000000004,55.0,85.0,118.0,0.72,13.0,0.67,4.11,0.28,98.3,1,,,,,,,,,,,,,,,,,,,,t1902,0.601,2
2019,박병호,키움,0.28,122,532.0,432.0,92.0,121.0,22.0,0.0,33.0,242.0,98.0,0.0,9.0,78.0,5.0,13.0,117.0,7.0,0.56,0.39799999999999996,0.958,31.0,0.29100000000000004,55.0,85.0,118.0,0.72,13.0,0.67,4.11,0.28,98.3,1,,,,,,,,,,,,,,,,,,,,t1902,0.601,2
2019,브리검,키움,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.96,13.0,5.0,0.722,1.0,148.0,5.0,46.0,,130.0,62.0,52.0,1.23,15.0,669.0,2521.0,0.245,32.0,2.0,t1902,0.601,2
2019,요키시,키움,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.13,13.0,9.0,0.591,1.0,166.0,9.0,39.0,,141.0,72.0,63.0,1.13,19.0,746.0,2762.0,0.24100000000000002,33.0,5.0,t1902,0.601,2
2019,최원태,키움,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.38,11.0,5.0,0.688,1.0,165.0,5.0,36.0,,105.0,68.0,59.0,1.28,18.0,666.0,2447.0,0.268,28.0,2.0,t1902,0.601,2
2019,로맥,SK,0.276,137,589.0,504.0,86.0,139.0,28.0,1.0,29.0,256.0,95.0,0.0,6.0,73.0,3.0,6.0,117.0,11.0,0.508,0.37,0.878,39.0,0.266,58.0,90.0,164.0,0.55,12.0,0.62,4.19,0.23199999999999998,94.5,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,로맥,SK,0.276,137,589.0,504.0,86.0,139.0,28.0,1.0,29.0,256.0,95.0,0.0,6.0,73.0,3.0,6.0,117.0,11.0,0.508,0.37,0.878,39.0,0.266,58.0,90.0,164.0,0.55,12.0,0.62,4.19,0.23199999999999998,94.5,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,김강민,SK,0.27,127,460.0,422.0,54.0,114.0,14.0,2.0,8.0,156.0,50.0,0.0,3.0,31.0,3.0,4.0,103.0,2.0,0.37,0.324,0.6940000000000001,31.0,0.298,24.0,88.0,120.0,0.73,7.0,0.3,3.95,0.1,52.3,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,김강민,SK,0.27,127,460.0,422.0,54.0,114.0,14.0,2.0,8.0,156.0,50.0,0.0,3.0,31.0,3.0,4.0,103.0,2.0,0.37,0.324,0.6940000000000001,31.0,0.298,24.0,88.0,120.0,0.73,7.0,0.3,3.95,0.1,52.3,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,이재원,SK,0.268,139,502.0,451.0,33.0,121.0,19.0,0.0,12.0,176.0,75.0,1.0,7.0,34.0,2.0,9.0,59.0,16.0,0.39,0.327,0.7170000000000001,29.0,0.303,31.0,137.0,141.0,0.97,10.0,0.58,3.57,0.122,57.1,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,이재원,SK,0.268,139,502.0,451.0,33.0,121.0,19.0,0.0,12.0,176.0,75.0,1.0,7.0,34.0,2.0,9.0,59.0,16.0,0.39,0.327,0.7170000000000001,29.0,0.303,31.0,137.0,141.0,0.97,10.0,0.58,3.57,0.122,57.1,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,한동민,SK,0.265,125,502.0,427.0,52.0,113.0,20.0,0.0,12.0,169.0,52.0,0.0,0.0,55.0,4.0,20.0,100.0,6.0,0.396,0.375,0.7709999999999999,28.0,0.264,32.0,108.0,106.0,1.02,7.0,0.55,4.0,0.131,65.7,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,한동민,SK,0.265,125,502.0,427.0,52.0,113.0,20.0,0.0,12.0,169.0,52.0,0.0,0.0,55.0,4.0,20.0,100.0,6.0,0.396,0.375,0.7709999999999999,28.0,0.264,32.0,108.0,106.0,1.02,7.0,0.55,4.0,0.131,65.7,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,김성현,SK,0.24600000000000002,144,472.0,426.0,45.0,105.0,16.0,2.0,1.0,128.0,34.0,8.0,3.0,33.0,0.0,2.0,43.0,15.0,0.3,0.302,0.602,24.0,0.21600000000000003,19.0,148.0,133.0,1.11,3.0,0.77,3.47,0.054000000000000006,37.0,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,김성현,SK,0.24600000000000002,144,472.0,426.0,45.0,105.0,16.0,2.0,1.0,128.0,34.0,8.0,3.0,33.0,0.0,2.0,43.0,15.0,0.3,0.302,0.602,24.0,0.21600000000000003,19.0,148.0,133.0,1.11,3.0,0.77,3.47,0.054000000000000006,37.0,1,,,,,,,,,,,,,,,,,,,,t1909,0.615,3
2019,김광현,SK,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.51,17.0,6.0,0.7390000000000001,1.0,198.0,13.0,38.0,,180.0,64.0,53.0,1.24,24.0,786.0,2908.0,0.27,17.0,0.0,t1909,0.615,3
2019,산체스,SK,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.62,17.0,5.0,0.773,1.0,151.0,2.0,42.0,,148.0,51.0,48.0,1.17,17.0,671.0,2538.0,0.244,18.0,2.0,t1909,0.615,3
2019,문승원,SK,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.88,11.0,7.0,0.611,1.0,130.0,23.0,33.0,,99.0,63.0,62.0,1.13,12.0,586.0,2185.0,0.239,13.0,5.0,t1909,0.615,3
2019,박종훈,SK,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.88,8.0,11.0,0.42100000000000004,1.0,157.0,12.0,59.0,,100.0,72.0,62.0,1.5,10.0,643.0,2528.0,0.28,29.0,0.0,t1909,0.615,3
2019,김상수,삼성,0.271,129,543.0,468.0,76.0,127.0,20.0,2.0,5.0,166.0,38.0,6.0,4.0,50.0,1.0,15.0,67.0,14.0,0.355,0.358,0.713,36.0,0.228,27.0,145.0,133.0,1.09,4.0,0.75,3.95,0.083,63.8,1,,,,,,,,,,,,,,,,,,,,t1908,0.42,8
2019,김상수,삼성,0.271,129,543.0,468.0,76.0,127.0,20.0,2.0,5.0,166.0,38.0,6.0,4.0,50.0,1.0,15.0,67.0,14.0,0.355,0.358,0.713,36.0,0.228,27.0,145.0,133.0,1.09,4.0,0.75,3.95,0.083,63.8,1,,,,,,,,,,,,,,,,,,,,t1908,0.42,8
2019,구자욱,삼성,0.267,122,526.0,475.0,66.0,127.0,27.0,6.0,15.0,211.0,71.0,0.0,6.0,38.0,2.0,7.0,88.0,5.0,0.444,0.327,0.7709999999999999,32.0,0.302,48.0,110.0,156.0,0.71,9.0,0.43,3.65,0.177,71.3,1,,,,,,,,,,,,,,,,,,,,t1908,0.42,8
2019,구자욱,삼성,0.267,122,526.0,475.0,66.0,127.0,27.0,6.0,15.0,211.0,71.0,0.0,6.0,38.0,2.0,7.0,88.0,5.0,0.444,0.327,0.7709999999999999,32.0,0.302,48.0,110.0,156.0,0.71,9.0,0.43,3.65,0.177,71.3,1,,,,,,,,,,,,,,,,,,,,t1908,0.42,8
2019,이원석,삼성,0.24600000000000002,111,455.0,395.0,44.0,97.0,20.0,0.0,19.0,174.0,76.0,2.0,7.0,43.0,0.0,8.0,73.0,10.0,0.441,0.327,0.768,24.0,0.304,39.0,87.0,145.0,0.6,4.0,0.59,4.0,0.195,59.7,1,,,,,,,,,,,,,,,,,,,,t1908,0.42,8
2019,이원석,삼성,0.24600000000000002,111,455.0,395.0,44.0,97.0,20.0,0.0,19.0,174.0,76.0,2.0,7.0,43.0,0.0,8.0,73.0,10.0,0.441,0.327,0.768,24.0,0.304,39.0,87.0,145.0,0.6,4.0,0.59,4.0,0.195,59.7,1,,,,,,,,,,,,,,,,,,,,t1908,0.42,8
2019,박해민,삼성,0.239,144,581.0,506.0,64.0,121.0,16.0,7.0,5.0,166.0,44.0,12.0,3.0,58.0,0.0,2.0,82.0,4.0,0.32799999999999996,0.318,0.6459999999999999,34.0,0.239,28.0,152.0,154.0,0.99,2.0,0.71,4.1,0.08900000000000001,59.8,1,,,,,,,,,,,,,,,,,,,,t1908,0.42,8
2019,박해민,삼성,0.239,144,581.0,506.0,64.0,121.0,16.0,7.0,5.0,166.0,44.0,12.0,3.0,58.0,0.0,2.0,82.0,4.0,0.32799999999999996,0.318,0.6459999999999999,34.0,0.239,28.0,152.0,154.0,0.99,2.0,0.71,4.1,0.08900000000000001,59.8,1,,,,,,,,,,,,,,,,,,,,t1908,0.42,8
2019,백정현,삼성,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.24,8.0,10.0,0.444,1.0,158.0,17.0,56.0,,82.0,85.0,74.0,1.36,12.0,677.0,2543.0,0.26,29.0,4.0,t1908,0.42,8
2019,윤성환,삼성,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.77,8.0,13.0,0.381,1.0,168.0,14.0,50.0,,65.0,87.0,77.0,1.5,10.0,643.0,2340.0,0.29600000000000004,34.0,3.0,t1908,0.42,8
2019,유강남,LG,0.27,132,468.0,418.0,44.0,113.0,22.0,0.0,16.0,183.0,49.0,1.0,6.0,30.0,2.0,13.0,82.0,21.0,0.43799999999999994,0.33399999999999996,0.772,25.0,0.21,38.0,115.0,114.0,1.01,8.0,0.37,3.86,0.16699999999999998,56.8,1,,,,,,,,,,,,,,,,,,,,t1904,0.552,4
2019,유강남,LG,0.27,132,468.0,418.0,44.0,113.0,22.0,0.0,16.0,183.0,49.0,1.0,6.0,30.0,2.0,13.0,82.0,21.0,0.43799999999999994,0.33399999999999996,0.772,25.0,0.21,38.0,115.0,114.0,1.01,8.0,0.37,3.86,0.16699999999999998,56.8,1,,,,,,,,,,,,,,,,,,,,t1904,0.552,4
2019,오지환,LG,0.252,134,547.0,473.0,63.0,119.0,23.0,5.0,9.0,179.0,53.0,7.0,3.0,57.0,1.0,7.0,113.0,7.0,0.37799999999999995,0.33899999999999997,0.7170000000000001,32.0,0.256,37.0,122.0,122.0,1.0,8.0,0.5,4.11,0.127,66.7,1,,,,,,,,,,,,,,,,,,,,t1904,0.552,4
2019,오지환,LG,0.252,134,547.0,473.0,63.0,119.0,23.0,5.0,9.0,179.0,53.0,7.0,3.0,57.0,1.0,7.0,113.0,7.0,0.37799999999999995,0.33899999999999997,0.7170000000000001,32.0,0.256,37.0,122.0,122.0,1.0,8.0,0.5,4.11,0.127,66.7,1,,,,,,,,,,,,,,,,,,,,t1904,0.552,4
2019,켈리,LG,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.55,14.0,12.0,0.5379999999999999,1.0,164.0,7.0,41.0,,126.0,70.0,51.0,1.14,24.0,747.0,2758.0,0.243,33.0,3.0,t1904,0.552,4
2019,윌슨,LG,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.92,14.0,7.0,0.667,1.0,171.0,7.0,44.0,,137.0,77.0,60.0,1.16,22.0,763.0,2746.0,0.245,27.0,2.0,t1904,0.552,4
2019,차우찬,LG,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.12,13.0,8.0,0.619,1.0,181.0,16.0,59.0,,124.0,87.0,77.0,1.43,13.0,730.0,2796.0,0.276,30.0,1.0,t1904,0.552,4
2019,이창진,KIA,0.27,133,470.0,400.0,57.0,108.0,25.0,1.0,6.0,153.0,48.0,4.0,5.0,57.0,0.0,4.0,92.0,8.0,0.38299999999999995,0.363,0.746,27.0,0.267,32.0,82.0,123.0,0.67,4.0,0.62,3.93,0.113,57.3,1,,,,,,,,,,,,,,,,,,,,t1905,0.4370000000000001,7
2019,이창진,KIA,0.27,133,470.0,400.0,57.0,108.0,25.0,1.0,6.0,153.0,48.0,4.0,5.0,57.0,0.0,4.0,92.0,8.0,0.38299999999999995,0.363,0.746,27.0,0.267,32.0,82.0,123.0,0.67,4.0,0.62,3.93,0.113,57.3,1,,,,,,,,,,,,,,,,,,,,t1905,0.4370000000000001,7
2019,박찬호,KIA,0.26,133,541.0,504.0,60.0,131.0,15.0,4.0,2.0,160.0,49.0,5.0,2.0,26.0,0.0,4.0,83.0,8.0,0.317,0.3,0.617,36.0,0.308,21.0,173.0,119.0,1.45,4.0,0.31,3.88,0.057999999999999996,51.9,1,,,,,,,,,,,,,,,,,,,,t1905,0.4370000000000001,7
2019,박찬호,KIA,0.26,133,541.0,504.0,60.0,131.0,15.0,4.0,2.0,160.0,49.0,5.0,2.0,26.0,0.0,4.0,83.0,8.0,0.317,0.3,0.617,36.0,0.308,21.0,173.0,119.0,1.45,4.0,0.31,3.88,0.057999999999999996,51.9,1,,,,,,,,,,,,,,,,,,,,t1905,0.4370000000000001,7
2019,양현종,KIA,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.29,16.0,8.0,0.667,1.0,165.0,6.0,33.0,,163.0,56.0,47.0,1.07,22.0,731.0,2699.0,0.24100000000000002,32.0,1.0,t1905,0.4370000000000001,7
2019,윌랜드,KIA,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.75,8.0,10.0,0.444,1.0,191.0,17.0,59.0,,137.0,95.0,87.0,1.52,14.0,726.0,2764.0,0.295,41.0,1.0,t1905,0.4370000000000001,7
